collection,version
AQUARIUS_L4_OISSS_IPRC_7DAY_V5,5.0
ARB_48_IN_LIDAR,1
ARC02,0
ARCSIX_MetNav_AircraftInSitu_LaRC-G3_Data,1
ARCSIX_MetNav_AircraftInSitu_Learjet_Data,1
ARCSIX_MetNav_AircraftInSitu_P3B_Data,1
ARCTAS_AerosolTraceGas_AircraftInSitu_DC8_Data,1
ARCTAS_Aerosol_AircraftInSitu_DC8_Data,1
ARCTAS_Aerosol_AircraftInSitu_P3B_Data,1
ARCTAS_AircraftRemoteSensing_BE200_HSRL_Data,1
ARCTAS_AircraftRemoteSensing_DC8_DIAL_Data,1
ARCTAS_AircraftRemoteSensing_P3B_AATS14_Data,1
ARCTAS_AircraftRemoteSensing_P3B_CAR_Data,1
ARCTAS_Cloud_AircraftInSitu_DC8_Data,1
ARCTAS_Ground_Data,1
ARCTAS_JValue_AircraftInSitu_DC8_Data,1
ARCTAS_Merge_DC8-Aircraft_Data,1
ARCTAS_Merge_P3B-Aircraft_Data,1
ARCTAS_MetNav_AircraftInSitu_DC8_Data,1
ARCTAS_MetNav_AircraftInSitu_P3B_Data,1
ARCTAS_Model_Data,1
ARCTAS_Ozonesondes_Data,1
ARCTAS_Radiation_AircraftInSitu_P3B_Data,1
ARCTAS_Satellite_Data,1
ARCTAS_TraceGas_AircraftInSitu_DC8_Data,1
ARCTAS_TraceGas_AircraftInSitu_P3B_Data,1
ARCTAS_Trajectory_Data,1
ARCTICCC,0
ARCTIC_RSEC,0
ARESE_ER2_MAS,1
ARIA_S1_GUNW,1
ARID_White_Paper_V1.1_2408,1.1
ARISE_Aerosol-TraceGas_AircraftRemoteSensing_C130_Data,1
ARISE_Cloud_AircraftInSitu_C130_Data,1
ARISE_Merge_Data,1
ARISE_MetNav_AircraftInSitu_C130_Data,1
ARISE_Radiation_AircraftInSitu_C130_Data,1
ARK,0
ARME_898,1
ASCATA-L2-25km,Operational/Near-Real-Time
ASCATA-L2-Coastal,Operational/Near-Real-Time
ASCATA_ESDR_ANCILLARY_L2_V1.1,1.1
ASCATA_ESDR_L2_WIND_STRESS_V1.1,1.1
ASCATA_ESDR_L2_WSDERIV_V1.0,1.0
ASCATA_ESDR_L3_WIND_STRESS_V1.0,1.0
ASCATA_L2_25KM_CDR,1.0
ASCATA_L2_COASTAL_CDR,1.0
ASCATB-L2-25km,Operational/Near-Real-Time
ASCATB-L2-Coastal,Operational/Near-Real-Time
ASCATB_ESDR_ANCILLARY_L2_V1.1,1.1
ASCATB_ESDR_L2_WIND_STRESS_V1.1,1.1
ASCATB_ESDR_L2_WSDERIV_V1.0,1.0
ASCATB_ESDR_L3_WIND_STRESS_V1.0,1.0
ASCATC-L2-25km,Operational/Near-Real-Time
ASCATC-L2-Coastal,Operational/Near-Real-Time
ASCENDS_AVOCET_CA_NV_Feb_2016_2115,1
ASCENDS_LAS_IN_Sept_2014_2116,1
ASIA-AQ_Aerosol_AircraftInSitu_DC8_Data,1
ASIA-AQ_AircraftRemoteSensing_LaRC-G3_GCAS_Data,1
ASIA-AQ_AircraftRemoteSensing_LaRC-G3_HSRL2_Data,1
ASIA-AQ_Analysis_DC8_Data,1
ASIA-AQ_Cloud_AircraftInSitu_DC8_Data,1
ASIA-AQ_MetNav_AircraftInSitu_DC8_Data,1
ASIA-AQ_TraceGas_AircraftInSitu_DC8_Data,1
ASIA-AQ_jValue_AircraftInSitu_DC8_Data,1
ASIRI,0
ASO_3M_PCDTM,1
ASO_3M_SD,1
ASO_50M_SD,1
ASO_50M_SWE,1
AST14DEM,003
AST14DEM,004
AST14DMO,003
AST14OTH,003
ASTGTM,003
ASTGTM_NC,003
ASTGTM_NUMNC,003
ASTWBD,001
ASTWBD_ATTNC,001
ASTWBD_NC,001
AST_05,003
AST_05,004
AST_07,003
AST_07,004
AST_07XT,003
AST_07XT,004
AST_08,004
AST_08,003
AST_09,003
AST_09,004
AST_09T,003
AST_09T,004
AST_09XT,003
AST_09XT,004
AST_L1A,003
AST_L1A,004
AST_L1AE,003
AST_L1B,003
AST_L1B,004
AST_L1BE,003
AST_L1T,003
AST_L1T,031
AST_L1T,004
ATCS,0
ATL02,006
ATL03,006
ATL04,006
ATL06,006
ATL07,006
ATL07QL,007
ATL08,006
ATL08QL,007
ATL09,006
ATL09QL,007
ATL10,006
ATL10QL,007
ATL11,006
ATL12,006
ATL13,006
ATL13QL,007
ATL14,004
ATL15,004
ATL16,005
ATL17,005
ATL19,003
ATL20,004
ATL21,003
ATL22,003
ATL23,001
ATL24,001
ATLAS_DEALIASED_SASS_L2,1
ATLAS_Veg_Plots_1541,1
ATMOSL1,3
ATMOSL2AF,3
ATMOSL2AT,3
ATMOSL2PF,3
ATMOSL2PT,3
ATMOSL2TF,3
ATMOSL2TT,3
ATOST_ER2_MAS,1
ATSM2AEF,001
ATSM2AEF,001
ATSM2LSF,001
ATSM2LSF,001
ATSM2STF,001
ATSM2STF,001
ATSMIB2E,003
ATSMIB2E,003
ATSMIB2T,003
ATSMIB2T,003
ATSMIGEO,002
ATSMIGEO,002
ATTREX-Aircraft_Radiation_Measurements,1
ATTREX-Aircraft_RemoteSensing_Temperature_Measurements,1
ATTREX-Aircraft_insitu_Cloud_property_Measurements,1
ATTREX-Aircraft_insitu_TraceGas_Measurements,1
ATTREX-Aircraft_navigational_and_meteorological_Measurements,1
ATom_AMP_Instrument_Data_1671,1
ATom_AO2_Instrument_Data_V2_1880,2
ATom_ATHOS_Instrument_Data_V2_1930,2
ATom_Aerosol_Properties_V2_2111,2.1
ATom_Aerosols_Meteorology_1684,1
ATom_CAFS_Instrument_Data_V2_1933,2
ATom_CAPSVienna_Data_1981,1
ATom_CESM2_1878,1
ATom_CIT_Instrument_Data_V2_1927,2
ATom_CO_GEOS_1604,1
ATom_Carbon_Aerosol_Loadings_1618,1
ATom_Clouds_Aerosols_2250,1
ATom_DLH_Instrument_Data_V2_1937,2
ATom_FlightTrack_Influences_1889,1
ATom_Forward_Flight_Videos_1938,1
ATom_FullModel_DataStream_1877,1
ATom_GT_CIMS_Instrument_Data_1715,1
ATom_GlobalModelInitiative_CTM_1897,1
ATom_HIPPO_ORCAS_1788,1
ATom_HR-AMS_Instrument_Data_1716,1.1
ATom_ISAF_Instrument_Data_1730,1
ATom_MMS_Instrument_Data_1731,1
ATom_Mapping_OH_Troposphere_1669,1
ATom_Medusa_Instrument_Data_V2_1881,2
ATom_Mineral_Dust_Cirrus_Cloud_2006,1
ATom_Modeled_Observed_Data_1857,1
ATom_NMASS_Data_1607,1
ATom_NOyO3_Instrument_Data_1734,1
ATom_Organic_Aerossols_1795,1
ATom_Ozonesonde_InstrumentData_1910,1
ATom_PALMS_Instrument_Data_1733,1
ATom_PANTHER_Instrument_Data_1914,1
ATom_PFP_Instrument_Data_1746,1
ATom_Particulate_Iodine_1773,1
ATom_Photolysis_Rates_1651,1
ATom_Picarro_Instrument_Data_1732,1
ATom_QCLS_Instrument_Data_V2_1932,2
ATom_Rad_Measurements_ARMAS_1906,1
ATom_SAGA_Instrument_Data_1748,1
ATom_SO2_LIF_Instrument_Data_1890,1
ATom_SOAP_Instrument_Data_1898,1
ATom_SP2_Instrument_Data_1672,1
ATom_SP2_LAM_FeOx_MMR_1828,1
ATom_Simulated_Data_1597,1
ATom_TOGA_Instrument_Data_V2_1936,2
ATom_UCATS_Instrument_Data_1750,1
ATom_UHSAS_Data_1619,1
ATom_WAS_Instrument_Data_1751,1
ATom_merge_1581,1.5
ATom_merge_V2_1925,2.0
ATom_nav_1613,1
AU_5DSno,1
AU_5DSno,1
AU_DyOcn,1
AU_DyOcn,1
AU_DySno,1
AU_DySno,1
AU_DySno_NRT_R02,2
AU_Land,1
AU_Land,1
AU_Land_NRT_R02,2
AU_MoOcn,1
AU_MoOcn,1
AU_MoSno,1
AU_MoSno,1
AU_Ocean,1
AU_Ocean,1
AU_Ocean_NRT_R01,1
AU_Rain,1
AU_Rain,1
AU_Rain_NRT_R02,2
AU_SI12,1
AU_SI12,1
AU_SI12_NRT_R04,4
AU_SI25,1
AU_SI25,1
AU_SI25_NRT_R04,4
AU_SI6,1
AU_SI6,1
AU_SI6_NRT_R04,4
AU_WkOcn,1
AU_WkOcn,1
AV3_L1B_RDN_2356,1
AV3_L2A_RFL_2357,1
AV3_L2B_GHG_2358,1
AVHRR18_G-NAVO-L2P-v1.0,1.0
AVHRR19_G-NAVO-L2P-v1.0,1
AVHRR19_L-NAVO-L2P-v1.0,1
AVHRRF_MA-STAR-L2P-v2.80,2.80
AVHRRF_MA-STAR-L3U-v2.80,2.80
AVHRRF_MB-STAR-L2P-v2.80,2.80
AVHRRF_MB-STAR-L3U-v2.80,2.80
AVHRRF_MC-STAR-L2P-v2.80,2.80
AVHRRF_MC-STAR-L3U-v2.80,2.80
AVHRRMTA_G-NAVO-L2P-v1.0,1.0
AVHRRMTA_G-NAVO-L2P-v2.0,2.0
AVHRRMTB_G-NAVO-L2P-v1.0,1.0
AVHRRMTB_G-NAVO-L2P-v2.0,2.0
AVHRRMTC_G-NAVO-L2P-v2.0,2.0
AVHRR_Fire_Products_1545,1
AVHRR_L4m_ELOEV,1
AVHRR_LST_826,1
AVHRR_OI-NCEI-L4-GLOB-v2.0,2.0
AVHRR_OI-NCEI-L4-GLOB-v2.1,2.1
AVHRR_SST_METOP_A-OSISAF-L2P-v1.0,1
AVHRR_SST_METOP_A_GLB-OSISAF-L3C-v1.0,1
AVHRR_SST_METOP_A_NAR-OSISAF-L3C-v1.0,1
AVHRR_SST_METOP_B-OSISAF-L2P-v1.0,1
AVHRR_SST_METOP_B_GLB-OSISAF-L3C-v1.0,1
AVHRR_SST_METOP_B_NAR-OSISAF-L3C-v1.0,1
AVHRR_SST_NOAA19_NAR-OSISAF-L3C-v1.0,1
AVIRIS-Classic_L1B_Radiance_2155,1
AVIRIS-Classic_L2_Reflectance_2154,1
AVIRIS-NG_CH4_CO2_Plumes_2406,1
AVIRIS-NG_Data_Idaho_1533,1
AVIRIS-NG_L1B_radiance_2095,1
AVIRIS-NG_L2_Reflectance_2110,1
AVIRIS_FlightLine_Locator_2140,1.0
AVISO_L4_DYN_TOPO_1DEG_1MO,1
AVISO_L4_DYN_TOPO_1DEG_1MO_ERR,1
AVISO_L4_DYN_TOPO_1DEG_1MO_NOB,1
Academ_Kurchatov,0
Acoustic_Data_Cape_Floristic_2372,1
Acoustic_Data_SonomaCounty_CA_2341,1
Active_Fluorescence_2001,0
Active_Layer_Thaw_Depths_1701,1
Aeolus-CalVal-DAWN_DC8,1
Aeolus-CalVal-Dropsondes_DC8,1
Aeolus-CalVal-HALO_DC8,1
Aeolus-CalVal-MetNav_DC8,1
Aerosol_Sulfate_LowermostStrat_1868,1
AfriSAR_AGB_Maps_1681,1
AfriSAR_LVIS_Footprint_Cover_1591,1
AfriSAR_Mondah_Field_Data_1580,1
African_Rainfall_Patterns_1263,1
Afrisar_LVIS_Biomass_VProfiles_1775,1
AirMOSS_Field_Data_Harvard_1677,1
AirMOSS_L1_Sigma0_BERMS_1406,1
AirMOSS_L1_Sigma0_Chamel_1407,1
AirMOSS_L1_Sigma0_DukeFr_1408,1
AirMOSS_L1_Sigma0_Harvrd_1409,1
AirMOSS_L1_Sigma0_Howlnd_1410,1
AirMOSS_L1_Sigma0_LaSelv_1411,1
AirMOSS_L1_Sigma0_Metoli_1412,1
AirMOSS_L1_Sigma0_Moisst_1413,1
AirMOSS_L1_Sigma0_TonziR_1414,1
AirMOSS_L1_Sigma0_Walnut_1415,1
AirMOSS_L2_3_RZ_Soil_Moisture_1418,1.1
AirMOSS_L2_Carbon_Flux_1420,1
AirMOSS_L2_Inground_Soil_Moist_1416,1
AirMOSS_L2_Precipitation_1417,1
AirMOSS_L4_Daily_NEE_1422,1
AirMOSS_L4_RZ_Soil_Moisture_1421,1
AirMOSS_L4_Regional_NEE_1423,1
AirMSPI_ACEPOL_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_ACEPOL_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_CalWater-2_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_CalWater-2_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_FIREX-AQ_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_ImPACT-PM_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_ImPACT-PM_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_ORACLES_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_ORACLES_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_PODEX_Ellipsoid-projected_Georegistered_Radiance_Data,5
AirMSPI_PODEX_Terrain-projected_Georegistered_Radiance_Data,5
AirMSPI_RADEX_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_RADEX_Terrain-projected_Georegistered_Radiance_Data,6
AirMSPI_SEAC4RS_Ellipsoid-projected_Georegistered_Radiance_Data,5
AirMSPI_SEAC4RS_Terrain-projected_Georegistered_Radiance_Data,5
AirMSPI_SPEX-PR_Ellipsoid-projected_Georegistered_Radiance_Data,6
AirMSPI_SPEX-PR_Terrain-projected_Georegistered_Radiance_Data,6
AirSWOT_Orthomosaic_WaterMask_1655,1
Airborne_Insitu_Measurements_1784,1
Akademik_Sergey_Vavilov,0
Alaska_Arctic_Tundra_Veg_Map_1353,1
Alaska_L4_WRF_STILT_Footprints_1544,1
Alaska_L4_WRF_STILT_Particle_1571,1
Alaska_Lake_Pond_Maps_2134,1
Alaska_Lake_Pond_Occurrence_2399,1
Alaska_Yukon_NDVI_1614,1
Alaskan_CH4_CO2_Fluxes_1316,1
Alaskan_CO2_Flux_1325,1.1
Albedo_Boreal_North_America_1605,1.1
Alder_Shrub_Soil_Alaska_V2_2300,2
Amazon_ForestStructure_LIDAR_2412,1
Annual_30m_AGB_1808,1
Annual_Burned_Area_Maps_1708,1
Annual_Landcover_ABoVE_1691,1
Annual_Seasonality_Greenness_1698,1
Annual_Thaw_Slump_1724,1
Apero,0
Aqua_AIRS_MODIS1km_IND,1
ArabianSea_2011,0
Arc00,0
ArcticNET,0
ArcticTreeLine_Dendrometry_Env_2185,1
ArcticTreeLine_Spruce_CO2_WV_1948,1
Arctic_Boreal_Burned_Area_V2_2328,2
Arctic_Boreal_CO2_Flux_1934,1
Arctic_Flux_629,1
Arctic_Network_Veg_plots_1542,1
Arctic_RSWQ,0
Arctic_Soil_Properties_2149,1
Arctic_Vegetation_Maps_1323,1
Arctic_Wildlife_Refuge_Veg_Map_1384,1
Arctic_Winter_Respiration_v2_1762,2.1
Arrigetch_Peaks_Veg_Plots_1358,1
Atmospheric_CO2_California_1641,1
Atqasuk_Veg_Plots_1371,1
B01,0
B02,0
B03,0
B04,0
B05,0
B06,0
B07,0
B08,0
B09,0
BAHAMAS2004,0
BAROCLINIC_HRET14,14
BASIN_TCP_963,1
BBOP,0
BCFLEXPART,1
BC_Aerosol_Dynamics_Alaska_1340,1
BDSNP_CMAQ_Model_1351,1
BENEFIT,0
BEST,0
BFO_dsp01_ccrs_avhrr_landcover_589,1
BFO_dsp01_ccrs_tm_landcover_588,1
BFO_dsp04_ers_freeze-thaw_maps_590,1
BFO_dsp05_ccrs_avhrr_npp_591,1
BFO_dsp06_casi_lai_cc_592,1
BFO_dsp08_polder_surface_params_594,1
BFO_dsp09_moss_map_595,1
BFO_dsp09_sask_fire_map_596,1
BFO_dsp10_fpar_lai_1994_585,1
BFO_dsp10_landcover_598,1
BFO_dsp10_landcover_tm_mosaic_602,1
BFO_dsp10_landcover_tm_reclassed_597,1
BFO_dsp10_moss_cover_599,1
BFO_dsp10_ndvi_600,1
BFO_dsp10_peatlands_601,1
BFO_flx01_derived_data_603,1
BFO_flx01_flux_met_temp_604,1
BFO_flx03_area_avg_flux_586,1
BFO_flx04_nsa_burn_flux_587,1
BFO_hmet01_goes8_level2_srb_605,1
BFO_hmet01_ssmi_precip_606,1
BFO_hmet02_gridded_met_phase2-3_607,1
BFO_hmet03_hourly_met_p1_608,1
BFO_hmet04_src_nsa_96-98_609,1
BFO_mod01_gridded_met_p3_daily_610,1
BGC_glider_GNATS,1
BILIM,0
BIO-GO-SHIP,0
BIOCOMPLEXITY,0
BIODIVERSITY,0
BIOME,0
BIOME_BGC_4_1_1_805,1
BIOME_BGC_m2_4_1_2_809,1
BIOME_BGC_m_4_1_1_806,1
BIOSCAPE_COASTAL_CARBON,0
BIOSOPE,0
BIO_BURN_5X5_HAO_NAT,1
BLATM1B,1
BLATM1B,1
BLATM2,1
BLATM2,1
BLVIS2,1
BLVIS2,1
BNL,0
BOA,0
BOREAS_CDS_1350,1
BOREAS_RSS-03_Snapshots_289,2
BOREAS_SLICER_508,2
BOUSSOLE,0
BRAZIL,0
BRMCR2,1
BRMCR2,1
BUVN04L2,1
BUVN04L3zm,1
BUVN4L1DCM,001
BUVN4L1DCW,001
BUVN4L1PDB,001
BUVN4L1RUT,001
BUVN4L2CPOZ,005
BUVN4L2HDBUV,005
BUVN4L3ZMT,005
Barrow_NGEE_Arctic_Veg_Plots_1505,1
Barrow_Tundra_Veg_Plots_1535,1
Barter_Barrow_Veg_Plots_1534,1
BenthicEcology_fromSpace,0
Ber95,0
Ber96,0
BeringSea_LaserFluoMon,0
Bermuda_Testbed_Mooring,0
Big_Bend,0
BioSCape_ANG_V02_L3_RFL_Mosaic_2427,2
BioSCape_AVNG_L2B_BRDF_GCFR_2385,1
BioSCape_VegPlots_Berg_Eerste_2425,1
Bio_optics_Chl_polarization,0
Biogenic_CO2flux_SIF_SMUrF_1899,1
BlueFlux_AirborneObs_Florida_2327,1
BlueFlux_Gridded_CO2_CH4_2404,1
BlueFlux_Tidal_River_Water_2333,1
Blue_Carbon_Tidal_Wetland_Maps_2091,1
Bold_EPAHypoxia,0
BorealForest_Greenness_Trends_2023,1
Boreal_AGB_Density_ICESat2_2186,1
Boreal_Arctic_Wetland_CH4_2351,1
Boreal_CanopyCover_StandAge_2012,1
Boreal_Fire_Severity_Metrics_1520,1
Boreal_Forest_Survey_Fairbanks_2390,1
Boreal_LandCoverClasses_AK_CA_2423,1
BowdoinBuoy,0
BurnedArea_Emissions_AK_YT_NWT_1812,2
Burned_Area_Depth_AK_CA_2063,1
C-HARRIER,0
C5,0
CABARE_918,1
CALIPSO-NVF_HSRL2_KingAir_Data,1
CALIPSO_CALIOP_L3_BBP,1
CAL_IIR_L1-Prov-V1-13,V1-13
CAL_IIR_L1-Standard-V2-00,V2-00
CAL_IIR_L1-Standard-V2-01,V2-01
CAL_IIR_L2_Swath-Standard-V4-20,V4-20
CAL_IIR_L2_Swath-Standard-V4-21,V4-21
CAL_IIR_L2_Swath-Standard-V4-51,V4-51
CAL_IIR_L2_Track-Standard-V4-20,V4-20
CAL_IIR_L2_Track-Standard-V4-21,V4-21
CAL_IIR_L2_Track-Standard-V4-51,V4-51
CAL_IIR_L3_GEWEX_Cloud-Standard-V1-00,V1-00
CAL_LID_L0-Standard-V1-00,V1-00
CAL_LID_L0_PIVB-Standard-V1-00,V1-00
CAL_LID_L1-Standard-V4-10,V4-10
CAL_LID_L1-Standard-V4-11,V4-11
CAL_LID_L1-Standard-V4-51,V4-51
CAL_LID_L15-Standard-V1-00,V1-00
CAL_LID_L15-Standard-V1-01,V1-01
CAL_LID_L2_01kmCLay-Standard-V4-20,V4-20
CAL_LID_L2_01kmCLay-Standard-V4-21,V4-21
CAL_LID_L2_01kmCLay-Standard-V4-51,V4-51
CAL_LID_L2_05kmALay-Standard-V4-20,V4-20
CAL_LID_L2_05kmALay-Standard-V4-21,V4-21
CAL_LID_L2_05kmALay-Standard-V4-51,V4-51
CAL_LID_L2_05kmAPro-Standard-V4-20,V4-20
CAL_LID_L2_05kmAPro-Standard-V4-21,V4-21
CAL_LID_L2_05kmAPro-Standard-V4-51,V4-51
CAL_LID_L2_05kmCLay-Standard-V4-20,V4-20
CAL_LID_L2_05kmCLay-Standard-V4-21,V4-21
CAL_LID_L2_05kmCLay-Standard-V4-51,V4-51
CAL_LID_L2_05kmCPro-Standard-V4-20,V4-20
CAL_LID_L2_05kmCPro-Standard-V4-21,V4-21
CAL_LID_L2_05kmCPro-Standard-V4-51,V4-51
CAL_LID_L2_05kmMLay-Standard-V4-20,V4-20
CAL_LID_L2_05kmMLay-Standard-V4-21,V4-21
CAL_LID_L2_05kmMLay-Standard-V4-51,V4-51
CAL_LID_L2_333mMLay-Standard-V4-20,V4-20
CAL_LID_L2_333mMLay-Standard-V4-21,V4-21
CAL_LID_L2_333mMLay-Standard-V4-51,V4-51
CAL_LID_L2_BlowingSnow_Antarctica-Standard-V1-00,V1-00
CAL_LID_L2_BlowingSnow_Antarctica-Standard-V1-01,V1-01
CAL_LID_L2_BlowingSnow_Antarctica-Standard-V2-00,V2-00
CAL_LID_L2_BlowingSnow_Greenland-Standard-V1-00,V1-00
CAL_LID_L2_PSCMask-Standard-V2-00,V2-00
CAL_LID_L2_VFM-Standard-V4-20,V4-20
CAL_LID_L2_VFM-Standard-V4-21,V4-21
CAL_LID_L2_VFM-Standard-V4-51,V4-51
CAL_LID_L3_Cloud_Occurrence-Standard-V1-00,V1-00
CAL_LID_L3_GEWEX_Cloud-Standard-V1-00,V1-00
CAL_LID_L3_Ice_Cloud-Standard-V1-00,V1-00
CAL_LID_L3_Stratospheric_APro-Standard-V1-00,V1-00
CAL_LID_L3_Stratospheric_APro-Standard-V1-01,V1-01
CAL_LID_L3_Tropospheric_APro_AllSky-Standard-V4-20,V4-20
CAL_LID_L3_Tropospheric_APro_AllSky-Standard-V4-21,V4-21
CAL_LID_L3_Tropospheric_APro_CloudFree-Standard-V4-20,V4-20
CAL_LID_L3_Tropospheric_APro_CloudFree-Standard-V4-21,V4-21
CAL_LID_L3_Tropospheric_APro_CloudySkyOpaque-Standard-V4-20,V4-20
CAL_LID_L3_Tropospheric_APro_CloudySkyOpaque-Standard-V4-21,V4-21
CAL_LID_L3_Tropospheric_APro_CloudySkyTransparent-Standard-V4-20,V4-20
CAL_LID_L3_Tropospheric_APro_CloudySkyTransparent-Standard-V4-21,V4-21
CAL_WFC_L1_125m-ValStage1-V3-01,V3-01
CAL_WFC_L1_125m-ValStage1-V3-02,V3-02
CAL_WFC_L1_1Km-ValStage1-V3-01,V3-01
CAL_WFC_L1_1Km-ValStage1-V3-02,V3-02
CAL_WFC_L1_IIR-ValStage1-V3-01,V3-01
CAL_WFC_L1_IIR-ValStage1-V3-02,V3-02
CAM5K30CF,002
CAM5K30CF,003
CAM5K30CFCLIM,003
CAM5K30COVCLIM,003
CAM5K30EM,002
CAM5K30EM,003
CAM5K30EMCLIM,003
CAM5K30UC,002
CAM5K30UC,003
CAM5K30UCCLIM,003
CAMEX4_ER2_MAS,1
CAML,0
CAMP2Ex-Cloud-Precip-Retrieval,1
CAMP2Ex_Aerosol_AircraftInSitu_Learjet_Data,1
CAMP2Ex_Aerosol_AircraftInSitu_P3_Data,1
CAMP2Ex_Aerosol_AircraftRemoteSensing_P3_Data,1
CAMP2Ex_Cloud_AircraftInSitu_Learjet_Data,1
CAMP2Ex_Cloud_AircraftInSitu_P3_Data,1
CAMP2Ex_Merge_Data,1
CAMP2Ex_MetNav_AircraftInSitu_Learjet_Data,1
CAMP2Ex_MetNav_AircraftInSitu_P3_Data,1
CAMP2Ex_Miscellaneous_Data,1
CAMP2Ex_Radiation_AircraftInSitu_P3_Data,1
CAMP2Ex_TraceGas_AircraftInSitu_P3_Data,1
CAMREX_904,1
CARAFE_2016_2017_v2_2002,1.1
CARIACO,0
CARMIAAE,002
CARMIAAE,002
CARMITST,002
CARMITST,002
CARVE_Ecosystem_CH4_Flux_1558,1
CARVE_L1_FTS_Spectra_1426,1
CARVE_L1_FlightPath_1425,1
CARVE_L1_FlightPath_Winds_1427,1
CARVE_L1_Ground_Flux_1424,1
CARVE_L1_Infrared_1428,1
CARVE_L2_AtmosGas_Ground_1419,1
CARVE_L2_AtmosGas_Harvard_1403,1
CARVE_L2_AtmosGas_Merge_1402,1
CARVE_L2_AtmosGas_NOAA_1401,1
CARVE_L2_FTS_ColumnGas_1429,1
CARVE_L2_Flask_1404,1
CARVE_L2_Flask_Ground_1405,1
CARVE_L4_WRF-STILT_Footprint_1431,1.1
CARVE_L4_WRF-STILT_Particle_1430,1.1
CARVE_Land_Thaw_State_1383,1.1
CARVE_Photos_1435,1
CARVE_Reports_1434,1
CARVE_Videos_1433,1
CAR_ARCTAS_BRDF,2
CAR_ARCTAS_L1C,1
CAR_ARMCAS_BRDF,2
CAR_ARMCAS_L1C,1
CAR_BRDF_709,1
CAR_CLAMS_BRDF,2
CAR_CLAMS_L1C,1
CAR_CLASIC_BRDF,2
CAR_CLASIC_L1C,1
CAR_DISCOVERAQ_BRDF,2
CAR_DISCOVERAQ_L1C,1
CAR_ECO3D_BRDF,2
CAR_ECO3D_L1C,1
CAR_FIREACE_BRDF,2
CAR_FIREACE_L1C,1
CAR_INTEXB_BRDF,2
CAR_INTEXB_L1C,1
CAR_KUWAITOILFIRE_BRDF,2
CAR_KUWAITOILFIRE_L1C,1
CAR_LEADEX_BRDF,2
CAR_LEADEX_L1C,1
CAR_SAFARI_BRDF,2
CAR_SAFARI_L1C,1
CAR_SCARA_BRDF,2
CAR_SCARA_L1C,1
CAR_SCARB_BRDF,2
CAR_SCARB_L1C,1
CAR_SKUKUZA_BRDF,2
CAR_SKUKUZA_L1C,1
CAR_SNOWEX17_BRDF,2
CAR_SNOWEX17_L1C,1
CAR_TARFOX_BRDF,2
CAR_TARFOX_L1C,1
CASES,0
CATS-ISS_L1B_D-M7.1-V3-00,V3-00
CATS-ISS_L1B_D-M7.2-V3-00,V3-00
CATS-ISS_L1B_N-M7.1-V3-00,V3-00
CATS-ISS_L1B_N-M7.2-V3-00,V3-00
CATS-ISS_L2O_D-M7.1-V3-01_05kmLay,V3-01
CATS-ISS_L2O_D-M7.1-V3-01_05kmPro,V3-01
CATS-ISS_L2O_D-M7.2-V3-00_05kmLay,V3-00
CATS-ISS_L2O_D-M7.2-V3-00_05kmPro,V3-00
CATS-ISS_L2O_D-M7.2-V3-01_05kmLay,V3-01
CATS-ISS_L2O_D-M7.2-V3-01_05kmPro,V3-01
CATS-ISS_L2O_N-M7.1-V3-01_05kmLay,V3-01
CATS-ISS_L2O_N-M7.1-V3-01_05kmPro,V3-01
CATS-ISS_L2O_N-M7.2-V3-00_05kmLay,V3-00
CATS-ISS_L2O_N-M7.2-V3-00_05kmPro,V3-00
CATS-ISS_L2O_N-M7.2-V3-01_05kmLay,V3-01
CATS-ISS_L2O_N-M7.2-V3-01_05kmPro,V3-01
CCE-LTER,0
CCMP_WINDS_10M6HR_L4_V3.1,3.1
CCMP_WINDS_10MMONTHLY_L4_V3.1,3.1
CD01_BRAMS_907,1
CD01_CIRSAN_Meteorology_2001_1114,1
CD02_Atmosphere_CO2_Isotopes_1011,1
CD02_C_N_Isotopes_1097,1
CD02_C_N_O_Organic_983,1
CD02_Forest_Canopy_Structure_1009,1
CD02_Leaf_Level_Gas_Exchange_1010,1
CD02_Leaf_Water_Potential_1100,1
CD02_O_H_Isotopes_1008,1
CD03_Ceilometer_Km67_942,1
CD03_Mesoscale_Meteorology_944,1
CD03_Pasture_Flux_962,1
CD03_Tethered_Balloon_1108,1
CD04_Biomass_990,1
CD04_CO2_Profiles_947,1
CD04_Dendrometry_989,1
CD04_LAI_992,1
CD04_LAI_Estimates_1103,1
CD04_Leaf_Level_Gas_Exchange_1060,1
CD04_Leaf_Litter_991,1
CD04_Logging_Damage_1038,1
CD04_Meteorology_Fluxes_946,1
CD04_Soil_Moisture_Km83_979,1
CD04_Soil_Respiration_1039,1
CD04_Tower_Flux_Gap_978,1
